loan_id,customer_id,loan_purpose,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,disbursement_date,maturity_date,repayment_frequency,loan_status,num_payments_made,outstanding_balance,collateral_value,num_late_payments,penalty_charges,loan_officer_id,branch_code,insurance_taken,loan_duration_years,total_repayment,total_interest_paid,default_flag,ltv_ratio,risk_category
LOAN006152,CUST06235,Home,Secured,1279246.35,12.18,12,44057.942500000005,2022-10-17,2023-10-12,Monthly,Closed,124,813103.9975,1274219.68,7.0,3566.13,LO188,BR48,True,1.0,528695.31,-750551.04,False,1.0039,Medium
LOAN006153,CUST09861,Business,Secured,233966.56,12.2,120,3383.85,2021-05-27,2031-04-05,Monthly,Active,194,146876.02,134476.09,14.0,34706.62,LO158,BR44,False,10.0,406062.0,172095.44,False,1.7398,Medium
LOAN006154,CUST00382,Travel,Unsecured,299019.48,21.31,180,5543.29,2023-05-06,2038-02-16,Monthly,Closed,2,42683.14,111133.97,6.0,49842.95,LO109,BR35,False,15.0,997792.2,698772.72,False,2.6906,Medium
LOAN006155,CUST02778,Education,Secured,383854.93,15.61,84,7539.13,2019-07-04,2026-05-28,Monthly,Active,120,194062.45,724075.5,4.0,32146.89,LO105,BR34,True,7.0,633286.92,249431.99,False,0.5301,Low
LOAN006156,CUST08473,Personal,Unsecured,250248.13,14.08,24,11706.56,2019-07-01,2021-06-20,Quarterly,Active,178,125234.9,228302.64500000002,9.0,25383.190000000002,LO107,BR35,False,2.0,280957.44,30709.31,False,1.0961,Medium
LOAN006157,CUST04776,Medical,Unsecured,615552.13,11.22,48,15975.11,2020-04-06,2024-03-16,Monthly,Active,68,215254.02,241159.81,18.0,4681.05,LO125,BR28,True,4.0,766805.28,151253.15,False,2.5525,Medium
LOAN006158,CUST09249,Business,Unsecured,153487.46,19.63,180,2653.83,2018-11-11,2033-08-24,Monthly,Active,38,55742.25,44809.72,10.0,22293.75,LO153,BR32,False,15.0,477689.4,324201.94,False,3.4253,Medium
LOAN006159,CUST06860,Medical,Unsecured,1385075.8175,16.45,48,44057.942500000005,2020-12-06,2024-11-15,Quarterly,Closed,110,813103.9975,1577418.3025,2.0,33364.34,LO149,BR13,True,4.0,2114781.24,729705.42,False,0.8781,Low
LOAN006160,CUST07013,Education,Unsecured,200625.16,14.08,48,6072.01,2022-08-16,2026-07-26,Bi-Annual,Active,53,81250.74,228302.64500000002,9.0,25383.190000000002,LO155,BR38,True,4.0,291456.48,90831.32,False,0.8788,Medium
LOAN006161,CUST04412,Education,Unsecured,811037.62,16.48,12,44057.942500000005,2021-04-16,2022-04-11,Monthly,Active,11,562357.48,1251144.49,10.0,32940.02,LO101,BR12,False,1.0,528695.31,-282342.31,False,0.6482,Medium
LOAN006162,CUST01049,Business,Secured,1266723.87,20.68,24,44057.942500000005,2019-09-24,2021-09-13,Monthly,Closed,172,85189.78,1577418.3025,6.0,24036.67,LO155,BR41,True,2.0,1057390.62,-209333.25,False,0.803,Medium
LOAN006163,CUST06628,Personal,Secured,88854.4,12.73,36,2982.31,2018-07-08,2021-06-22,Bi-Annual,Active,13,32769.34,65883.89,1.0,43215.01,LO126,BR22,False,3.0,107363.16,18508.76,False,1.3487,Low
LOAN006164,CUST04801,Medical,Secured,252863.06,19.56,84,5548.33,2019-09-14,2026-08-08,Monthly,Active,2,226180.93,487529.81,4.0,25551.0,LO119,BR17,False,7.0,466059.72,213196.66,False,0.5187,Low
LOAN006165,CUST02854,Business,Secured,588892.99,9.23,60,12290.29,2018-02-22,2023-01-27,Quarterly,Active,106,254913.04,936331.1,3.0,2435.63,LO171,BR42,False,5.0,737417.4,148524.41,False,0.6289,Low
LOAN006166,CUST04999,Education,Unsecured,484644.17,16.88,36,17249.96,2023-01-01,2025-12-16,Monthly,Active,108,36867.15,492299.33,4.0,26942.42,LO189,BR14,False,3.0,620998.56,136354.39,False,0.9845,Low
LOAN006167,CUST04135,Medical,Secured,215893.8,12.14,36,7185.21,2022-06-05,2025-05-20,Monthly,Active,221,40836.27,206232.36,6.0,4528.75,LO195,BR29,True,3.0,258667.56,42773.76,False,1.0468,Medium
LOAN006168,CUST04512,Travel,Unsecured,370081.27,14.64,36,12763.84,2022-01-07,2024-12-22,Quarterly,Active,147,293857.19,140881.6,14.0,1147.16,LO160,BR27,False,3.0,459498.24,89416.97,False,2.6269,Medium
LOAN006169,CUST02120,Home,Unsecured,70707.16,17.92,180,1134.62,2023-06-20,2038-04-02,Quarterly,Defaulted,18,36741.95,109077.09,15.0,22799.62,LO179,BR20,True,15.0,204231.6,133524.44,True,0.6482,High
LOAN006170,CUST07892,Personal,Unsecured,338985.79,15.25,240,4526.47,2024-06-07,2044-02-23,Monthly,Closed,91,73968.75,96008.25,6.0,11339.63,LO167,BR14,False,20.0,1086352.8,747367.01,False,3.5308,Medium
LOAN006171,CUST01117,Personal,Unsecured,304234.27,17.82,12,27866.14,2022-10-30,2023-10-25,Quarterly,Active,237,144072.1,61774.61,15.0,16184.03,LO171,BR11,False,1.0,334393.68,30159.41,False,4.9249,Medium
LOAN006172,CUST00834,Home,Unsecured,257388.57,7.07,12,22279.3,2022-06-05,2023-05-31,Monthly,Active,195,3147.71,164842.14,18.0,33753.78,LO108,BR20,True,1.0,267351.6,9963.03,False,1.5614,Medium
LOAN006173,CUST03791,Home,Unsecured,172581.81,12.7,60,3900.31,2023-02-08,2028-01-13,Quarterly,Under Review,173,18423.95,38273.84,9.0,44280.6,LO197,BR10,False,5.0,234018.6,61436.79,False,4.5091,Medium
LOAN006174,CUST02526,Home,Secured,261398.56,21.29,60,7114.42,2021-11-30,2026-11-04,Monthly,Defaulted,157,73861.62,129741.48,2.0,7037.54,LO144,BR47,False,5.0,426865.2,165466.64,True,2.0148,High
LOAN006175,CUST02161,Medical,Secured,115948.81,18.31,36,4209.88,2023-11-09,2026-10-24,Monthly,Active,168,46970.11,107115.82,18.0,39573.96,LO174,BR12,True,3.0,151555.68,35606.87,False,1.0825,Medium
LOAN006176,CUST05564,Vehicle,Secured,438650.15,13.99,240,5451.52,2018-11-27,2038-08-14,Bi-Annual,Active,145,25894.46,197368.48,1.0,9438.65,LO134,BR50,True,20.0,1308364.8,869714.65,False,2.2225,Low
LOAN006177,CUST05546,Home,Unsecured,369349.32,17.48,240,5552.84,2020-04-26,2040-01-12,Monthly,Closed,159,138840.57,684279.81,8.0,41840.68,LO191,BR15,True,20.0,1332681.6,963332.28,False,0.5398,Medium
LOAN006178,CUST06444,Vehicle,Unsecured,258847.8,6.92,120,2994.78,2021-05-11,2031-03-20,Monthly,Active,65,29384.97,451331.14,3.0,42824.06,LO185,BR35,False,10.0,359373.6,100525.8,False,0.5735,Low
LOAN006179,CUST03078,Vehicle,Secured,120730.87,11.04,180,1375.26,2020-07-23,2035-05-06,Bi-Annual,Closed,169,96026.41,220749.36,12.0,46509.13,LO143,BR40,False,15.0,247546.8,126815.93,False,0.5469,Medium
LOAN006180,CUST05851,Personal,Secured,603991.35,20.5,120,11873.4,2021-04-28,2031-03-07,Bi-Annual,Under Review,40,322039.96,289879.27,16.0,37373.66,LO154,BR28,True,10.0,1424808.0,820816.65,False,2.0836,Medium
LOAN006181,CUST06201,Personal,Unsecured,107052.36,14.19,24,5149.51,2021-01-15,2023-01-05,Monthly,Active,211,30288.93,7209.15,2.0,22438.1,LO194,BR29,True,2.0,123588.24,16535.88,False,14.8495,Low
LOAN006182,CUST09819,Vehicle,Secured,119735.54,21.27,48,3725.1,2023-03-14,2027-02-21,Quarterly,Active,204,27986.26,202452.42,15.0,13859.79,LO107,BR23,True,4.0,178804.8,59069.26,False,0.5914,Medium
LOAN006183,CUST05948,Travel,Unsecured,1385075.8175,14.08,36,44057.942500000005,2022-12-15,2025-11-29,Monthly,Defaulted,96,311185.03,228302.64500000002,9.0,25383.190000000002,LO150,BR34,True,3.0,1586085.93,201010.11,True,6.0668,High
LOAN006184,CUST01578,Medical,Secured,310593.23,19.43,48,9357.4,2022-04-07,2026-03-17,Monthly,Active,95,250679.34,236118.65,16.0,35955.96,LO173,BR15,False,4.0,449155.2,138561.97,False,1.3154,Medium
LOAN006185,CUST07725,Business,Unsecured,87024.75,6.8,180,772.5,2019-11-21,2034-09-03,Bi-Annual,Active,212,29222.49,138309.15,15.0,1690.88,LO181,BR49,False,15.0,139050.0,52025.25,False,0.6292,Medium
LOAN006186,CUST06673,Medical,Unsecured,367144.84,6.56,240,2750.32,2020-08-07,2040-04-24,Quarterly,Active,39,298338.47,617913.26,13.0,31451.64,LO143,BR24,False,20.0,660076.8,292931.96,False,0.5942,Medium
LOAN006187,CUST06293,Vehicle,Unsecured,281980.31,8.62,120,3514.28,2022-06-14,2032-04-22,Monthly,Defaulted,15,281786.42,312799.63,17.0,17481.01,LO141,BR30,False,10.0,421713.6,139733.29,True,0.9015,High
LOAN006188,CUST08419,Business,Secured,157646.48,14.08,240,1579.21,2024-05-19,2044-02-04,Monthly,Active,126,94040.64,228302.64500000002,9.0,25383.190000000002,LO183,BR22,False,20.0,379010.4,221363.92,False,0.6905,Medium
LOAN006189,CUST02211,Medical,Unsecured,395054.08,7.16,24,17716.26,2022-04-26,2024-04-15,Monthly,Active,215,77269.76,386389.17,6.0,39923.87,LO191,BR43,True,2.0,425190.24,30136.16,False,1.0224,Medium
LOAN006190,CUST00887,Medical,Unsecured,293564.76,9.78,12,25778.98,2022-07-29,2023-07-24,Quarterly,Closed,158,189177.12,209584.69,0.0,27112.77,LO175,BR30,False,1.0,309347.76,15783.0,False,1.4007,Low
LOAN006191,CUST06452,Business,Secured,102602.84,20.03,48,3123.88,2020-10-11,2024-09-20,Monthly,Active,180,44355.89,30894.61,16.0,34099.37,LO172,BR42,True,4.0,149946.24,47343.4,False,3.3211,Medium
LOAN006192,CUST09364,Personal,Secured,303206.77,20.69,48,9338.53,2023-01-03,2026-12-13,Monthly,Active,112,195036.79,363686.78,19.0,115.33,LO113,BR18,False,4.0,448249.44,145042.67,False,0.8337,Medium
LOAN006193,CUST03424,Home,Unsecured,212844.02,8.34,240,1825.61,2024-03-01,2043-11-17,Monthly,Active,186,167408.33,110791.34,17.0,28416.57,LO142,BR28,False,20.0,438146.4,225302.38,False,1.9211,Medium
LOAN006194,CUST08046,Medical,Unsecured,242883.74,11.39,12,21510.68,2022-10-17,2023-10-12,Monthly,Defaulted,85,164030.52,352258.64,6.0,26529.42,LO122,BR10,False,1.0,258128.16,15244.42,True,0.6895,High
LOAN006195,CUST01306,Business,Unsecured,264966.35,15.95,48,7502.44,2019-05-06,2023-04-15,Monthly,Active,24,171539.09,134255.5,18.0,35708.43,LO196,BR37,False,4.0,360117.12,95150.77,False,1.9736,Medium
LOAN006196,CUST00443,Business,Unsecured,203229.02,16.74,24,10022.73,2020-01-15,2022-01-04,Monthly,Defaulted,194,126586.87,281915.98,8.0,631.55,LO134,BR43,False,2.0,240545.52,37316.5,True,0.7209,High
LOAN006197,CUST03865,Home,Unsecured,364925.88,6.93,48,8726.76,2018-01-22,2022-01-01,Monthly,Active,36,73959.9,423048.84,17.0,44535.97,LO123,BR31,False,4.0,418884.48,53958.6,False,0.8626,Medium
LOAN006198,CUST02693,Medical,Secured,299638.63,20.64,120,5918.4,2020-12-04,2030-10-13,Monthly,Under Review,109,233077.1,367752.34,1.0,18790.34,LO160,BR45,False,10.0,710208.0,410569.37,False,0.8148,Low
LOAN006199,CUST04644,Business,Unsecured,109499.11,13.12,24,5211.96,2021-12-18,2023-12-08,Monthly,Defaulted,35,46648.86,210812.15,18.0,41069.57,LO188,BR45,False,2.0,125087.04,15587.93,True,0.5194,High
LOAN006200,CUST06663,Personal,Secured,390545.2,13.34,84,7177.17,2023-07-15,2030-06-08,Monthly,Defaulted,131,251920.39,455948.71,1.0,11985.92,LO140,BR47,False,7.0,602882.28,212337.08,True,0.8566,High
LOAN006201,CUST04328,Personal,Unsecured,436923.58,7.83,24,19727.01,2023-07-29,2025-07-18,Monthly,Closed,146,88732.78,200470.06,11.0,45984.83,LO185,BR23,True,2.0,473448.24,36524.66,False,2.1795,Medium
LOAN006202,CUST02454,Wedding,Unsecured,36211.53,14.64,36,1248.91,2022-08-07,2025-07-22,Monthly,Closed,0,25082.18,45407.62,4.0,142.37,LO107,BR43,True,3.0,44960.76,8749.23,False,0.7975,Low
LOAN006203,CUST08968,Home,Unsecured,26036.06,15.61,60,627.76,2023-05-28,2028-05-01,Monthly,Active,114,10554.01,32050.38,8.0,49405.66,LO177,BR15,False,5.0,37665.6,11629.54,False,0.8123,Medium
LOAN006204,CUST08858,Home,Unsecured,261747.55,13.58,48,7097.61,2020-10-31,2024-10-10,Monthly,Active,155,55432.16,1879.93,12.0,42091.09,LO103,BR22,True,4.0,340685.28,78937.73,False,139.2326,Medium
LOAN006205,CUST01323,Business,Secured,216555.58,20.26,48,6619.9,2018-08-22,2022-08-01,Quarterly,Active,164,19218.1,421079.3,19.0,14719.78,LO113,BR31,False,4.0,317755.2,101199.62,False,0.5143,Medium
LOAN006206,CUST07496,Vehicle,Secured,453804.48,8.19,240,3849.64,2020-10-31,2040-07-18,Monthly,Active,55,425634.32,826898.93,0.0,44058.94,LO148,BR18,False,20.0,923913.6,470109.12,False,0.5488,Low
LOAN006207,CUST01911,Home,Secured,147420.04,9.36,84,2398.87,2021-11-28,2028-10-22,Monthly,Active,20,863.85,56809.16,10.0,14411.64,LO181,BR26,False,7.0,201505.08,54085.04,False,2.595,Medium
LOAN006208,CUST02931,Vehicle,Secured,316486.82,12.32,24,14945.47,2018-05-05,2020-04-24,Monthly,Active,214,27172.18,396900.65,15.0,1254.59,LO113,BR35,False,2.0,358691.28,42204.46,False,0.7974,Medium
LOAN006209,CUST07539,Personal,Secured,458284.51,15.94,240,6355.29,2022-06-10,2042-02-25,Monthly,Closed,41,39260.66,26450.09,7.0,16910.95,LO143,BR21,False,20.0,1525269.6,1066985.09,False,17.3264,Medium
LOAN006210,CUST03586,Personal,Secured,393195.69,13.07,180,4993.0,2019-11-14,2034-08-27,Monthly,Active,154,369194.76,435566.51,15.0,7872.53,LO125,BR27,False,15.0,898740.0,505544.31,False,0.9027,Medium
LOAN006211,CUST02543,Education,Unsecured,141289.54,19.69,240,2365.93,2021-11-30,2041-08-17,Monthly,Active,32,136396.48,245538.3,10.0,40434.85,LO180,BR38,True,20.0,567823.2,426533.66,False,0.5754,Medium
LOAN006212,CUST07065,Home,Secured,255201.63,9.8,60,5397.2,2018-12-15,2023-11-19,Bi-Annual,Defaulted,24,248888.97,360611.81,4.0,35551.38,LO187,BR12,False,5.0,323832.0,68630.37,True,0.7077,High
LOAN006213,CUST07876,Personal,Secured,163380.76,10.22,120,2179.04,2019-05-25,2029-04-02,Monthly,Active,41,108629.27,197426.11,15.0,39934.2,LO150,BR21,False,10.0,261484.8,98104.04,False,0.8276,Medium
LOAN006214,CUST03831,Personal,Secured,294134.09,20.32,84,6588.39,2018-12-22,2025-11-15,Monthly,Active,169,280285.34,172138.45,3.0,24684.0,LO132,BR14,False,7.0,553424.76,259290.67,False,1.7087,Low
LOAN006215,CUST01321,Education,Secured,351781.13,13.76,60,8141.63,2021-11-22,2026-10-27,Bi-Annual,Under Review,155,124305.0,394224.19,6.0,32459.68,LO135,BR40,False,5.0,488497.8,136716.67,False,0.8923,Medium
LOAN006216,CUST06164,Personal,Unsecured,733919.8,16.61,120,12574.56,2022-03-09,2032-01-16,Monthly,Under Review,13,690957.91,520078.53,10.0,23041.33,LO199,BR38,True,10.0,1508947.2,775027.4,False,1.4112,Medium
LOAN006217,CUST05458,Personal,Unsecured,209545.61,12.32,180,2558.2,2022-10-23,2037-08-05,Monthly,Active,126,40061.0,323180.77,10.0,42422.55,LO128,BR13,True,15.0,460476.0,250930.39,False,0.6484,Medium
LOAN006218,CUST06194,Personal,Unsecured,572430.22,12.32,24,27031.9,2021-11-07,2023-10-28,Monthly,Active,10,125416.98,1090427.91,15.0,1166.62,LO197,BR18,False,2.0,648765.6,76335.38,False,0.525,Medium
LOAN006219,CUST02727,Personal,Unsecured,579165.15,8.74,48,14341.15,2019-12-28,2023-12-07,Monthly,Defaulted,18,392056.37,963021.95,3.0,43869.72,LO108,BR31,False,4.0,688375.2,109210.05,True,0.6014,High
LOAN006220,CUST01927,Education,Unsecured,244827.63,20.25,120,4772.09,2019-07-31,2029-06-08,Monthly,Defaulted,157,226553.11,144166.78,9.0,237.02,LO148,BR22,True,10.0,572650.8,327823.17,True,1.6982,High
LOAN006221,CUST00054,Home,Secured,156747.3,19.31,120,2957.87,2023-02-08,2032-12-17,Monthly,Active,177,36986.85,76096.7,3.0,6917.93,LO121,BR44,True,10.0,354944.4,198197.1,False,2.0598,Low
LOAN006222,CUST05440,Wedding,Unsecured,251699.62,14.81,60,5962.84,2024-03-23,2029-02-25,Monthly,Closed,236,230979.12,500455.87,13.0,43987.4,LO128,BR25,True,5.0,357770.4,106070.78,False,0.5029,Medium
LOAN006223,CUST07849,Travel,Unsecured,477582.46,7.1,12,41345.68,2019-05-25,2020-05-19,Quarterly,Closed,83,420998.67,222163.02,11.0,34910.16,LO101,BR37,False,1.0,496148.16,18565.7,False,2.1497,Medium
LOAN006224,CUST02606,Travel,Unsecured,285306.11,9.99,84,4734.95,2020-02-16,2027-01-10,Monthly,Active,41,15442.36,8790.52,17.0,21779.49,LO103,BR47,False,7.0,397735.8,112429.69,False,32.4561,Medium
LOAN006225,CUST02720,Personal,Unsecured,108767.92,9.47,12,9535.64,2022-07-18,2023-07-13,Monthly,Active,88,105623.28,99993.16,1.0,12740.98,LO131,BR41,False,1.0,114427.68,5659.76,False,1.0878,Low
LOAN006226,CUST00778,Education,Unsecured,292236.04,14.82,84,5609.74,2019-08-12,2026-07-06,Monthly,Active,231,231287.58,150071.79,5.0,37306.18,LO100,BR38,True,7.0,471218.16,178982.12,False,1.9473,Low
LOAN006227,CUST06860,Education,Secured,126259.86,8.95,36,4012.09,2020-11-24,2023-11-09,Monthly,Closed,225,70238.99,76563.56,11.0,13137.19,LO103,BR47,False,3.0,144435.24,18175.38,False,1.6491,Medium
LOAN006228,CUST06939,Vehicle,Secured,239037.44,13.21,84,4375.9,2024-02-27,2031-01-21,Monthly,Active,74,47540.5,240437.5,2.0,35447.72,LO139,BR16,False,7.0,367575.6,128538.16,False,0.9942,Low
LOAN006229,CUST00010,Business,Secured,1138016.93,9.52,24,44057.942500000005,2018-02-14,2020-02-04,Monthly,Closed,170,701623.4,73431.5,10.0,4222.99,LO186,BR11,False,2.0,1057390.62,-80626.31,False,15.4977,Medium
LOAN006230,CUST06969,Vehicle,Secured,720877.48,10.94,24,33578.46,2020-12-26,2022-12-16,Monthly,Active,64,502800.31,817838.23,8.0,41837.34,LO144,BR48,False,2.0,805883.04,85005.56,False,0.8814,Medium
LOAN006231,CUST09624,Home,Secured,192698.71,11.17,84,3316.72,2022-11-11,2029-10-05,Monthly,Active,140,82796.56,228806.44,12.0,19702.92,LO199,BR48,False,7.0,278604.48,85905.77,False,0.8422,Medium
LOAN006232,CUST06490,Medical,Secured,303018.16,10.02,120,4007.76,2023-05-26,2033-04-03,Quarterly,Defaulted,16,210779.04,439964.74,1.0,44172.18,LO183,BR21,False,10.0,480931.2,177913.04,True,0.6887,High
LOAN006233,CUST00990,Vehicle,Secured,567941.17,10.58,48,14563.17,2023-04-08,2027-03-18,Quarterly,Active,145,411380.43,492312.16,13.0,47063.55,LO121,BR18,True,4.0,699032.16,131090.99,False,1.1536,Medium
LOAN006234,CUST02710,Medical,Unsecured,152549.71,8.89,12,13332.92,2020-06-15,2021-06-10,Monthly,Active,118,74014.7,195060.9,17.0,22298.42,LO105,BR10,True,1.0,159995.04,7445.33,False,0.7821,Medium
LOAN006235,CUST05415,Vehicle,Secured,1385075.8175,18.49,48,44057.942500000005,2020-03-26,2024-03-05,Monthly,Closed,139,183414.75,1577418.3025,18.0,45236.4,LO167,BR45,True,4.0,2114781.24,729705.42,False,0.8781,Medium
LOAN006236,CUST02093,Personal,Secured,78666.95,21.58,60,2153.95,2024-03-27,2029-03-01,Monthly,Active,113,12517.49,140863.96,8.0,15737.89,LO196,BR48,True,5.0,129237.0,50570.05,False,0.5585,Medium
LOAN006237,CUST01246,Home,Secured,372107.56,18.62,12,34224.71,2020-08-27,2021-08-22,Monthly,Defaulted,223,117208.24,568800.73,1.0,31485.23,LO120,BR35,False,1.0,410696.52,38588.96,True,0.6542,High
LOAN006238,CUST09980,Education,Unsecured,216855.92,12.18,120,3133.86,2021-10-23,2031-09-01,Monthly,Active,203,2062.89,44853.58,9.0,25208.8,LO125,BR46,False,10.0,376063.2,159207.28,False,4.8348,Medium
LOAN006239,CUST08164,Home,Secured,294493.07,18.22,180,4789.27,2018-08-09,2033-05-22,Monthly,Active,12,39807.51,405434.74,1.0,28929.99,LO140,BR33,True,15.0,862068.6,567575.53,False,0.7264,Low
LOAN006240,CUST00137,Wedding,Unsecured,353517.02,7.47,240,2841.43,2019-09-11,2039-05-29,Monthly,Closed,116,317626.06,633367.48,4.0,16019.82,LO100,BR42,True,20.0,681943.2,328426.18,False,0.5582,Low
LOAN006241,CUST00018,Personal,Secured,294840.67,11.98,48,7761.39,2023-03-15,2027-02-22,Monthly,Active,82,266083.97,46909.94,4.0,33840.31,LO179,BR20,False,4.0,372546.72,77706.05,False,6.2852,Low
LOAN006242,CUST05568,Travel,Unsecured,103688.78,12.65,180,1288.13,2024-04-14,2039-01-26,Monthly,Defaulted,191,29844.07,93208.56,4.0,1803.17,LO148,BR50,False,15.0,231863.4,128174.62,True,1.1124,High
LOAN006243,CUST09356,Education,Unsecured,186070.32,14.08,120,2131.77,2022-05-02,2032-03-10,Monthly,Closed,204,148663.27,228302.64500000002,9.0,25383.190000000002,LO165,BR33,False,10.0,255812.4,69742.08,False,0.815,Medium
LOAN006244,CUST04171,Home,Unsecured,61579.75,21.23,12,5740.72,2019-10-05,2020-09-29,Monthly,Defaulted,2,44380.66,107191.98,7.0,1362.04,LO168,BR14,False,1.0,68888.64,7308.89,True,0.5745,High
LOAN006245,CUST00769,Business,Unsecured,178345.34,13.7,48,4846.75,2022-04-28,2026-04-07,Quarterly,Active,11,54717.27,114185.92,1.0,38648.55,LO195,BR40,True,4.0,232644.0,54298.66,False,1.5619,Low
LOAN006246,CUST05313,Personal,Secured,316821.76,21.81,60,8716.08,2020-04-06,2025-03-11,Monthly,Active,130,160728.61,318665.34,8.0,16159.01,LO165,BR28,False,5.0,522964.8,206143.04,False,0.9942,Medium
LOAN006247,CUST03333,Medical,Unsecured,451031.29,10.83,36,14729.9,2019-03-20,2022-03-04,Quarterly,Closed,141,322871.99,186795.18,3.0,30111.08,LO187,BR49,True,3.0,530276.4,79245.11,False,2.4146,Low
LOAN006248,CUST09671,Personal,Secured,144841.92,21.67,24,7490.55,2020-12-18,2022-12-08,Monthly,Defaulted,143,122582.31,68355.15,8.0,5872.72,LO170,BR16,False,2.0,179773.2,34931.28,True,2.119,High
LOAN006249,CUST02258,Home,Unsecured,291065.2,16.0,180,4274.88,2019-01-03,2033-10-16,Bi-Annual,Active,152,14764.45,249058.88,8.0,11381.93,LO193,BR27,True,15.0,769478.4,478413.2,False,1.1687,Medium
LOAN006250,CUST06383,Home,Unsecured,185608.47,12.95,36,6249.41,2020-07-24,2023-07-09,Monthly,Closed,38,92132.49,260681.39,4.0,45946.45,LO129,BR33,False,3.0,224978.76,39370.29,False,0.712,Low
LOAN006251,CUST09533,Home,Unsecured,389853.07,19.4,180,6674.8,2021-07-22,2036-05-04,Quarterly,Closed,10,71721.45,44269.43,13.0,32461.77,LO108,BR33,True,15.0,1201464.0,811610.93,False,8.8064,Medium
LOAN006252,CUST09604,Education,Secured,216211.83,14.9,84,4160.07,2018-05-20,2025-04-13,Monthly,Closed,178,79640.51,92114.32,7.0,25860.8,LO111,BR46,False,7.0,349445.88,133234.05,False,2.3472,Medium
LOAN006253,CUST00809,Personal,Secured,389496.1,19.31,120,7349.91,2020-03-01,2030-01-08,Monthly,Active,7,68379.4,462944.19,17.0,9548.52,LO137,BR20,True,10.0,881989.2,492493.1,False,0.8413,Medium
LOAN006254,CUST02821,Medical,Secured,242425.79,14.34,240,3074.66,2023-01-21,2042-10-08,Quarterly,Active,60,223495.77,305183.11,19.0,16267.06,LO175,BR32,False,20.0,737918.4,495492.61,False,0.7944,Medium
LOAN006255,CUST09641,Medical,Unsecured,597465.32,12.99,180,7555.45,2023-11-16,2038-08-29,Monthly,Active,238,314760.83,374064.64,9.0,189.76,LO151,BR22,True,15.0,1359981.0,762515.68,False,1.5972,Medium
LOAN006256,CUST07571,Personal,Secured,721087.0,15.93,120,12047.72,2021-07-07,2031-05-16,Quarterly,Closed,221,59310.37,608093.72,9.0,39507.45,LO125,BR29,True,10.0,1445726.4,724639.4,False,1.1858,Medium
LOAN006257,CUST03441,Vehicle,Unsecured,71443.58,18.22,48,2106.88,2018-11-30,2022-11-09,Monthly,Active,159,43195.87,91214.12,11.0,8175.15,LO188,BR36,True,4.0,101130.24,29686.66,False,0.7833,Medium
LOAN006258,CUST07186,Home,Secured,264057.46,7.23,60,5257.36,2021-05-12,2026-04-16,Monthly,Defaulted,45,158392.69,154346.41,14.0,42088.91,LO165,BR10,True,5.0,315441.6,51384.14,True,1.7108,High
LOAN006259,CUST04265,Wedding,Unsecured,170802.44,14.08,180,2133.04,2018-10-18,2033-07-31,Monthly,Active,212,123867.86,228302.64500000002,9.0,25383.190000000002,LO152,BR31,False,15.0,383947.2,213144.76,False,0.7481,Medium
LOAN006260,CUST09445,Education,Unsecured,388146.99,14.08,240,3522.27,2019-12-25,2039-09-11,Monthly,Active,141,195293.38,228302.64500000002,9.0,25383.190000000002,LO163,BR44,False,20.0,845344.8,457197.81,False,1.7001,Medium
